latitude,longitude,objectid,id,nome,geoaprox,classporte,antrop,densidade,secundaria,st_area(shape),st_perimeter(shape),
0,0,220,220, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,6.829801070837596e-7,0.004380622451686663,
0,0,221,221, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00004229740967380208,0.057456421542174764,
0,0,222,222, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000016331864799130812,0.03734843857642882,
0,0,223,223, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000018134904051261998,0.04623051396091874,
0,0,224,224, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000034185294353871793,0.010013982654510575,
0,0,225,225, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000428875159416292,0.031582189473998705,
0,0,226,226, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,8.073612914536992e-7,0.005538139872658561,
0,0,227,227, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,6.778057175951732e-7,0.004124290678761755,
0,0,235,235, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00011155826758046475,0.058470619546378326,
0,0,369,369, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000002461975784036215,0.00623804240868967,
0,0,228,228, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00006608083894936331,0.0787629156454486,
0,0,229,229, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00004439807408384728,0.05603437071395201,
0,0,230,230, ,0,Arbórea,Desconhecido,Desconhecida,Desconhecido,0.000026334815283000764,0.023555766349738272,
0,0,231,231, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005894111293494182,0.009863889266915813,
0,0,232,232, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00006662149001053253,0.06163306851563083,
0,0,236,236, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000260786390154602,0.02710440839497575,
0,0,237,237, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005049939045801097,0.013149281223806677,
0,0,254,254, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00000950740705580464,0.013762091325512626,
0,0,233,233, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00011681766356279967,0.06153367821949729,
0,0,234,234, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00006290326357676435,0.060348848008551385,
0,0,330,330, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000018943788419372702,0.009590096750905032,
0,0,238,238, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00007783098180062475,0.05555795975936076,
0,0,239,239, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000007985342616993823,0.026532009861327692,
0,0,240,240, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000029378152705538785,0.045320976807797356,
0,0,266,266, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00001717311033224913,0.019884073415686557,
0,0,242,242, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00001096650030332546,0.027648027228636865,
0,0,243,243, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00004100949731863646,0.026532307281073614,
0,0,244,244, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000012417140831529726,0.028520402859049745,
0,0,246,246, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00004113573537682354,0.04691516297237963,
0,0,247,247, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000018445095558136745,0.03144426177215392,
0,0,248,248, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000019849215459428337,0.03138527124868364,
0,0,253,253, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000060224225857140754,0.036663988096732124,
0,0,249,249, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000008112378586994022,0.02541686107286631,
0,0,250,250, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000017714539751632898,0.046832858763402076,
0,0,251,251, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000009054431823530931,0.02515873993198675,
0,0,252,252, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00007793983414604977,0.043196271423756476,
0,0,255,255, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000217667517503971,0.028631066229783345,
0,0,256,256, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000176970633333235,0.030928795960393107,
0,0,257,257, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000011950436108971402,0.014288511289289449,
0,0,258,258, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00001506130575377728,0.02746095245422332,
0,0,259,259, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000019713656938876777,0.00868950690840136,
0,0,260,260, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000009469665421303867,0.015281497978821348,
0,0,267,267, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000030206992312559814,0.00887423991185746,
0,0,370,370, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,4.163963135448981e-7,0.0058393533036551785,
0,0,261,261, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000027312139902322053,0.027906447633372855,
0,0,262,262, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00004218652345647045,0.04400481754389018,
0,0,263,263, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000014600591336992677,0.020031250058979825,
0,0,264,264, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000014549728727136332,0.039184815766384266,
0,0,265,265, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000024246951209482147,0.021354017492361935,
0,0,268,268, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000015257505583589092,0.027911943175918226,
0,0,269,269, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000008841179387921222,0.019446429931859143,
0,0,270,270, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000028188893225631645,0.022662033617015163,
0,0,271,271, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000016894340786493955,0.020155621480116542,
0,0,272,272, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00005874418357417059,0.04169485734710967,
0,0,273,273, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00002043288747766121,0.026765901246209527,
0,0,275,275, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000012273115700732213,0.02736776932352729,
0,0,276,276, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000015535402020815644,0.022902742093061725,
0,0,277,277, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00007470610282628972,0.04843523551290676,
0,0,278,278, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00001674675790301041,0.02338027476032738,
0,0,279,279, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00002195050837343286,0.020316833345925173,
0,0,338,338, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000001398895499812886,0.006838453965148058,
0,0,280,280, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000021915442783131987,0.026473502625875243,
0,0,281,281, ,0,Arbórea,Desconhecido,Desconhecida,Desconhecido,0.000048224631611967254,0.03889361026883126,
0,0,282,282, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00002390498616965396,0.02856814926201556,
0,0,283,283, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000007715311142114934,0.019385878722870908,
0,0,284,284, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000025310361926397655,0.029511649558978698,
0,0,339,339, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000003331155736696391,0.01343798552038749,
0,0,285,285, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000017336373845216595,0.023018886345499295,
0,0,286,286, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00002101459608374759,0.03288065473122419,
0,0,287,287, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000017343553091195127,0.02709560617862085,
0,0,288,288, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000010616839706596948,0.021591635157632204,
0,0,289,289, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000021725646644601604,0.03393405935233185,
0,0,290,290, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000012227730361457289,0.026721543194674867,
0,0,291,291, ,0,Arbórea,Desconhecido,Desconhecida,Desconhecido,0.000007222414010211316,0.018994374371525246,
0,0,292,292, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,1.7835384088978012e-8,0.000699825566962386,
0,0,293,293, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000054010321533376434,0.040819134008665645,
0,0,294,294, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00000984110031354701,0.024430100701371634,
0,0,295,295, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000023921147933218938,0.021778758703638403,
0,0,385,385, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000015749863559461757,0.006309351643278476,
0,0,296,296, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000070338570273405705,0.036759372872397174,
0,0,297,297, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00007939237009524552,0.041889905955259876,
0,0,298,298, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000019693220082154426,0.007095409548955678,
0,0,299,299, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000011013877906088677,0.027252122680773403,
0,0,300,300, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00002180511953901008,0.027599529537239393,
0,0,349,349, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000011798027032933812,0.01358318005325351,
0,0,301,301, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000046975644922379215,0.023380025513796834,
0,0,302,302, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000004063431966492204,0.016668094899010787,
0,0,303,303, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000004008338154141422,0.014312985642118192,
0,0,304,304, ,0,Arbórea,Desconhecido,Desconhecida,Desconhecido,0.000004922191647841827,0.01033378098950925,
0,0,305,305, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000012422197257042234,0.004826510727334718,
0,0,306,306, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00000461034829318907,0.016338866170984723,
0,0,307,307, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005487285188109347,0.01351511642785719,
0,0,308,308, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005919824360672279,0.015115389158413671,
0,0,309,309, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000011516261974647663,0.023096435110693966,
0,0,310,310, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005458836683522418,0.014740184690696878,
0,0,311,311, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000014244355472693816,0.010972113864878197,
0,0,312,312, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000007970957810464127,0.017220503003753326,
0,0,313,313, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,7.271849155191618e-7,0.004916386120648179,
0,0,314,314, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005162520696482641,0.01171391580971903,
0,0,315,315, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000036640845242466577,0.01022031287329531,
0,0,316,316, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000026279120569870348,0.008518898214991156,
0,0,317,317, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000060528105958301375,0.024162196249238398,
0,0,318,318, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000008909387255131363,0.012515599544134913,
0,0,319,319, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000002750737590166473,0.01273877407186617,
0,0,320,320, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000059498147579338964,0.018226650873118307,
0,0,321,321, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,4.78931513344166e-7,0.003087401289362619,
0,0,322,322, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000011216633551510966,0.01734813924243001,
0,0,323,323, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000004253769781343955,0.01321434874684003,
0,0,348,348, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00001236120551603599,0.020181931532370197,
0,0,324,324, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00001817809202360381,0.03329209901755251,
0,0,325,325, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000011657140275494061,0.017272759508089205,
0,0,326,326, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000007752277708188183,0.01651331178285914,
0,0,327,327, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00000291051779616306,0.012871506538513305,
0,0,328,328, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000004238581880562175,0.012668918222846208,
0,0,329,329, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000007984176006771554,0.01856587616717209,
0,0,331,331, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000020442956473511215,0.02922515328885423,
0,0,332,332, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000021922029284307256,0.02692215492302497,
0,0,333,333, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000008361950655764335,0.013939601651604438,
0,0,334,334, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000007555482728953568,0.012084785455517558,
0,0,335,335, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000007400015643748298,0.013221142438428049,
0,0,336,336, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000003172886335306189,0.0077110248236651555,
0,0,337,337, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000016480726570858681,0.009061399148179636,
0,0,340,340, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000006288451448180419,0.025677583978759362,
0,0,341,341, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000006768789279682254,0.01735113694749176,
0,0,342,342, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005620966853846834,0.011869657873760596,
0,0,343,343, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000077217157048278,0.012063687309042441,
0,0,344,344, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000025544468484052758,0.009604231230760867,
0,0,345,345, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000001686387383112819,0.007105107339619665,
0,0,346,346, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000016067915121988295,0.007861083064400424,
0,0,347,347, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000002587784473264088,0.012098158859144585,
0,0,386,386, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000011197008462568265,0.005075756858521092,
0,0,350,350, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000004963556081157535,0.012801899322532716,
0,0,351,351, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00001003455266029846,0.02214500911759398,
0,0,352,352, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000003315595873119741,0.00972600655403436,
0,0,353,353, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000003297987633854463,0.010049351068087398,
0,0,354,354, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000037235241751180016,0.008053795773996609,
0,0,355,355, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005151723816895411,0.01428829752685154,
0,0,356,356, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000018565440360848301,0.008254376816356265,
0,0,357,357, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,8.600707088276037e-7,0.0039528218273327176,
0,0,366,366, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000010833538096259344,0.01975204673860817,
0,0,358,358, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000010961890446748602,0.021634953377892136,
0,0,359,359, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000004079951425672347,0.010167952793944732,
0,0,360,360, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000006695666196256824,0.015404149822486578,
0,0,361,361, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000012274549987091153,0.017631816881520466,
0,0,362,362, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005375982666892526,0.009594683896842517,
0,0,363,363, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005691511596259614,0.01470364298669233,
0,0,364,364, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00001139994568547312,0.016625965408154086,
0,0,365,365, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000060519837763185295,0.010335528820895555,
0,0,367,367, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000019530782148958474,0.007344978438170204,
0,0,371,371, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000026970062916044675,0.009314288885289408,
0,0,372,372, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000002801826058404796,0.007484483433282489,
0,0,373,373, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000014070603055699362,0.0076502073881394616,
0,0,374,374, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000025838795339704767,0.009741954488789888,
0,0,375,375, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,9.061355459145558e-7,0.005225938941058486,
0,0,376,376, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,5.674330872831384e-7,0.00588298399565389,
0,0,377,377, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,3.7579676693817855e-7,0.007610926376376014,
0,0,378,378, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00000191567707559934,0.007906241379480858,
0,0,379,379, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000004430129147533469,0.009258218177116851,
0,0,380,380, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,2.790607738649312e-7,0.00255713256956462,
0,0,381,381, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,9.487329404960344e-7,0.005681243671314009,
0,0,382,382, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,4.253432487936687e-8,0.0009949224745826638,
0,0,383,383, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,2.7508769085212998e-8,0.0007356758768400594,
0,0,384,384, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000027443193400851594,0.012247056014105744,
0,0,387,387, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000030624981003132288,0.012074333099601159,
0,0,388,388, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,5.017917900539563e-7,0.003749071837588906,
0,0,389,389, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000014306091328748588,0.005101471399875296,
0,0,390,390, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000025325843148363592,0.006662692540301841,
0,0,391,391, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,9.68677955177154e-7,0.004737053558623972,
0,0,392,392, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000017265096445408813,0.007314192025760157,
0,0,393,393, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00000972948989266248,0.033252644256604805,
0,0,394,394, ,0,Arbórea,Desconhecido,Desconhecida,Desconhecido,1.164554971572526e-7,0.001732592924006205,
0,0,395,395, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000002251521206611376,0.0069041923854774034,
0,0,396,396, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000005223159855059313,0.011630218583711641,
0,0,397,397, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000002192529667164583,0.009721246192645753,
0,0,398,398, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000013771271077041369,0.005477873768107385,
0,0,399,399, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000004077077441133465,0.010424556912450204,
0,0,400,400, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000011813072238182782,0.01598235872771698,
0,0,401,401, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000002292968493886922,0.00667996094162551,
0,0,402,402, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000025376231249243214,0.007189997121234562,
0,0,403,403, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000004262687138259903,0.009097704514361604,
0,0,404,404, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000020733032559914285,0.0067001954584185956,
0,0,405,405, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000023673789608510385,0.008431547719059893,
0,0,406,406, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,9.456685008219327e-7,0.0044030030315224435,
0,0,407,407, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000011520076372137287,0.018858808726056945,
0,0,408,408, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000027170487948612336,0.006561634429924383,
0,0,409,409, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000001026777955882069,0.005675491227339514,
0,0,410,410, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00000114927294771437,0.005708844915847014,
0,0,411,411, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,2.9321100937485705e-7,0.0022478493235699305,
0,0,412,412, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,4.3993563618647394e-7,0.003363490182574218,
0,0,452,452, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,5.995867252085559e-7,0.003918753033055994,
0,0,413,413, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000004913247480489518,0.011343566761152488,
0,0,414,414, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,9.513297240624982e-7,0.004591513436988421,
0,0,415,415, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000015879926740513507,0.006684361743124677,
0,0,416,416, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,9.505232473410224e-7,0.004874055543997919,
0,0,417,417, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,7.311854053872923e-7,0.0036695388367247194,
0,0,418,418, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,3.9414048790945983e-7,0.0039020944628464006,
0,0,419,419, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000016041610395752057,0.005519032590957449,
0,0,420,420, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,3.334604155391249e-7,0.0030158013108620403,
0,0,421,421, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,9.103176430045103e-7,0.004580081560365007,
0,0,422,422, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,3.803917155646188e-7,0.002991436869520491,
0,0,423,423, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,4.294088456596069e-7,0.002665342478135891,
0,0,424,424, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,6.450641402934729e-7,0.003996282948669556,
0,0,425,425, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,4.819578163217637e-7,0.003221841641679492,
0,0,426,426, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,3.3452725331840043e-7,0.0025779643731795943,
0,0,427,427, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,4.3675565363064605e-7,0.00504784300212321,
0,0,428,428, ,0,Arbórea,Desconhecido,Desconhecida,Desconhecido,2.5579020875961137e-7,0.0036312278446394048,
0,0,429,429, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000011095458786411634,0.004920039651185659,
0,0,430,430, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000010151724462327012,0.005235503635918136,
0,0,431,431, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,1.5411750257836468e-7,0.002260660951462672,
0,0,432,432, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,4.042787718916445e-7,0.0036469346164930763,
0,0,433,433, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000042881348453693225,0.12715129221644478,
0,0,434,434, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000139574843612013,0.09633358037175646,
0,0,435,435, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000010014977418762742,0.0057126456515546,
0,0,436,436, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000014543431281894224,0.005402172392174611,
0,0,437,437, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000001010226197936993,0.005189040167552624,
0,0,438,438, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000001705072728806546,0.007109765664553417,
0,0,439,439, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,4.253217065775555e-7,0.009189557780896527,
0,0,440,440, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,3.5873692776543945e-7,0.002864347756000865,
0,0,441,441, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,9.432121041042531e-7,0.005006213428603963,
0,0,442,442, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,2.9221603684963405e-7,0.00296181706351174,
0,0,443,443, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,9.558058604770224e-7,0.0055293615865706445,
0,0,444,444, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000011982974808660733,0.026874738656994013,
0,0,445,445, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00006477352433265532,0.07545336102108607,
0,0,464,464, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.0000041179096670997,0.010290574928689409,
0,0,596,596, ,0,Arbórea,Desconhecido,Desconhecida,Desconhecido,0.0000020094863000746535,0.007040526192594392,
0,0,446,446, ,0,Arbórea,Desconhecido,Desconhecida,Desconhecido,0.00003494318434775357,0.026901981058149532,
0,0,447,447, ,0,Arbórea,Desconhecido,Desconhecida,Desconhecido,0.000010381436536634556,0.015190755153430211,
0,0,448,448, ,0,Arbórea,Desconhecido,Desconhecida,Desconhecido,0.00000389305603771474,0.019276938456231078,
0,0,453,453, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.00006551926000531478,0.045460500037768546,
0,0,454,454, ,0,Arbustiva,Desconhecido,Desconhecida,Desconhecido,0.000013978359145238764,0.026231766426375522,
