latitude,longitude,FID,id,st_area(shape),st_perimeter(shape),
0,0,1,1,9.352992064597567e-11,0.00003877700072451911,
0,0,2,2,9.353899460151041e-11,0.00003877901121393194,
0,0,3,3,9.353899480713619e-11,0.00003877901084568885,
0,0,4,4,1.8708316463530103e-10,0.00005682901652523853,
0,0,5,5,9.356156765769096e-11,0.00003878401350919933,
0,0,6,6,0.0020024630455762918,1.8826162688523633,
