,code_muni,name_muni,code_state,abbrev_state,geometry,CITY,ESTIMATED_POP,ESTIMATED_POP,IDHM,IDHM_Renda,STATE
0,4300034.0,Aceguá,43.0,RS,"MULTIPOLYGON (((-54.3272917036778 -31.581645989561796, -54.330058701891794 -31.581172605565573, -54.331466412092766 -31.57855172883401, -54.328972804988176 -31.577053847933225, -54.3318062217364 -31.575148081301702, -54.327301432725896 -31.5723702019839, -54.32472643975809 -31.573765654858, -54.32059695953 -31.570685357570508, -54.31716852156049 -31.56519788673949, -54.3158470704929 -31.556278902724905, -54.3130389347567 -31.55369652120491, -54.29399829957188 -31.546760282019005, -54.29413781862139 -31.542891803374186, -54.292284583596 -31.540929053801804, -54.29264791358937 -31.5378979077016, -54.295317801730306 -31.536367594036886, -54.29387454658388 -31.531125582518907, -54.28750489514759 -31.530680098495303, -54.283949327684894 -31.527283438663588, -54.2831872153133 -31.5256040205519, -54.28445931450168 -31.524280843168196, -54.283079057888195 -31.52360568949432, -54.2843445207415 -31.52183789965381, -54.2808808160006 -31.52013918928409, -54.28130874814218 -31.517840251650096, -54.27519852377757 -31.514341606063404, -54.27590187265137 -31.51186712588792, -54.2748200402944 -31.51020006636109, -54.24432907388679 -31.517107223978506, -54.2389444525645 -31.517282438161793, -54.23547291450647 -31.515002596604514, -54.22719121023658 -31.51737599889329, -54.225565736189395 -31.516082866292088, -54.2229494088691 -31.516462636173394, -54.22243770275401 -31.514219636436287, -54.22107671255839 -31.5138729655467, -54.2222245505197 -31.511786719647002, -54.22073312351381 -31.5114682297882, -54.220768079697365 -31.51245573434517, -54.213200279645484 -31.505672854070102, -54.2107069458814 -31.50586998745989, -54.21190697835768 -31.504463768022678, -54.208757843178674 -31.503228848910904, -54.20695885118379 -31.50035024016509, -54.20039211310639 -31.501077691440585, -54.200059681413684 -31.499686598495778, -54.201195729898075 -31.49933037565798, -54.199386674133486 -31.49850888099329, -54.195267984540685 -31.50007369382302, -54.19553883320628 -31.4956792801777, -54.188491357900276 -31.494855605481785, -54.18624780058008 -31.487660007595192, -54.18385742594548 -31.485395209121485, -54.17850055378418 -31.484318718037787, -54.17707646504678 -31.485915238331906, -54.1769875839422 -31.490693575263514, -54.17574529617169 -31.4899512277334, -54.17212246870101 -31.4921711918942, -54.17178453861311 -31.490980249428002, -54.168961600138665 -31.49149898587619, -54.16727290649418 -31.488871292255794, -54.160905033329605 -31.488660295551696, -54.149115620462794 -31.482975521970403, -54.1428987275453 -31.4827932149731, -54.14078677363329 -31.478032663319002, -54.13696398192898 -31.476160873368173, -54.1366432710594 -31.4741617196948, -54.13781025806228 -31.4734218186567, -54.13553916131219 -31.468159890840496, -54.13247515935219 -31.466022902744918, -54.13408244453769 -31.4612312684303, -54.12980788679819 -31.459244288055594, -54.128671778367774 -31.453243319245594, -54.120920323795985 -31.448552892603594, -54.12315720298569 -31.445537523740292, -54.1216762044064 -31.444073355792902, -54.119754647975704 -31.4352960905308, -54.11331052719868 -31.42980487584089, -54.1094877757421 -31.4312395136167, -54.10889394861427 -31.433457789932614, -54.098756716023686 -31.43704383723741, -54.0938510331217 -31.43637290415339, -54.09336473700118 -31.439232278305603, -54.0955884146317 -31.443286474711098, -54.093853562555864 -31.44735531570801, -54.07098757813717 -31.456571179981385, -54.06864146691929 -31.472592822748698, -54.0517861028201 -31.488510142345092, -54.04860853456837 -31.488234507552193, -54.040911733461094 -31.50017372861769, -54.03365280863347 -31.50269843005838, -54.03009163179359 -31.502347579829696, -54.028684061226194 -31.505131135251613, -54.0283013663212 -31.506705017780895, -54.0349456759631 -31.51463819426161, -54.033232988011996 -31.5180847649542, -54.035637525788395 -31.520661712697628, -54.040516900211486 -31.521890434837914, -54.04123862748058 -31.523085204752597, -54.01440967990182 -31.537600584541387, -54.00938732122119 -31.532847213366978, -54.00916142325068 -31.527093195594798, -54.00379574753839 -31.5257622825155, -54.00056758315817 -31.526987099767286, -53.99495458531229 -31.526034609148592, -53.99060333324361 -31.522340234185112, -53.98987093076911 -31.518774114883787, -53.98708563062579 -31.515509931245386, -53.9807207955447 -31.514221233948692, -53.977377459521676 -31.508841821653423, -53.97350396754659 -31.507216775624695, -53.96714971599668 -31.498873721848692, -53.96270701715879 -31.495483198878404, -53.95763656632399 -31.49380680929759, -53.9626611975789 -31.49689193913772, -53.96537848042409 -31.503834552976496, -53.96867518334378 -31.504404494861703, -53.96915081626339 -31.508117689577677, -53.9727740250581 -31.508704739749113, -53.97795151448668 -31.51191465758411, -53.982137160274675 -31.523202438298487, -53.981529213397785 -31.525457971383013, -53.97947061072118 -31.52638299342371, -53.98007007861448 -31.529610939969196, -53.984283845632795 -31.530124700353188, -53.985556346768085 -31.533414930380612, -53.991730544184286 -31.538795224766996, -53.9888239064535 -31.54087475022933, -53.99080733762621 -31.546383617481887, -53.99063948917057 -31.550406908163502, -53.98110798452117 -31.557192523598093, -53.982281976045385 -31.55919396834109, -53.97963623341559 -31.56372462826578, -53.98315020855668 -31.56902639665799, -53.97582017799198 -31.57549621086867, -53.97443299557879 -31.5785713501519, -53.97192254696661 -31.578536551881292, -53.972144945450296 -31.581699490543112, -53.96936053086658 -31.584785082050825, -53.9699518920193 -31.587084110170803, -53.964429465654185 -31.591436958190897, -53.96591847869229 -31.596588886068503, -53.96404468291499 -31.600205799058305, -53.964353205433206 -31.6035509435581, -53.959485550408694 -31.60911316153058, -53.95776012320248 -31.614459816866898, -53.96389244986338 -31.626062495015894, -53.96710610921647 -31.6441819575903, -53.9657257478061 -31.648090297868507, -53.969363346305094 -31.65340052608339, -53.967594082485 -31.656721670748492, -53.96005673914228 -31.663344654848995, -53.958319399085596 -31.667214912350605, -53.95822176763819 -31.67095311684329, -53.96256962557169 -31.673487807979612, -53.96629667836159 -31.6786384988678, -53.96465497605289 -31.683325947807706, -53.960703405261185 -31.687690716058995, -53.96270658160758 -31.694933279872508, -53.96232263843659 -31.70275411646599, -53.966988380598586 -31.70580821073798, -53.97221455328628 -31.72320453356659, -53.9719879571359 -31.7363887446409, -53.9757555245204 -31.73945041883849, -53.97683840122129 -31.743147329148293, -53.9757868445766 -31.744810155979888, -53.9798108760364 -31.750008249843805, -53.97968676526409 -31.757710067650695, -53.975203908838786 -31.762055306781498, -53.97580767253119 -31.770233423675506, -53.968481389085106 -31.77039054755151, -53.964522915602586 -31.76701838247589, -53.95618181606639 -31.77069083451942, -53.95309462846288 -31.769477645906417, -53.95124027140869 -31.7707088795411, -53.946940594191176 -31.781771973329697, -53.94542085219519 -31.78257037049901, -53.940970714582406 -31.782523293070508, -53.938122108018504 -31.781055532216104, -53.931109036459716 -31.781876222945105, -53.92648433596227 -31.7836674171662, -53.9200638815357 -31.788693163993507, -53.9164585250959 -31.789406016091004, -53.916137724878595 -31.793879876835188, -53.912297860064086 -31.79779942731369, -53.90638531946468 -31.808456852599683, -53.91027810565608 -31.809500386383007, -53.91682020773259 -31.804091044249816, -53.919605839713384 -31.805536690753414, -53.926276530965275 -31.804714636845116, -53.928339093581265 -31.805944130083297, -53.9235824025133 -31.81388662880769, -53.9233380924896 -31.818133271672913, -53.919486524496186 -31.81890738199701, -53.91964483305501 -31.8202683658641, -53.922586119003284 -31.8206183009769, -53.920475517628496 -31.822156448345808, -53.92034349363368 -31.82460938221909, -53.91615591960647 -31.827516040488796, -53.907712340793985 -31.838671403272382, -53.91044296076218 -31.840029724869897, -53.90857317770499 -31.84311359499031, -53.91244022204848 -31.8438937024825, -53.91626430375129 -31.84786257386702, -53.913673038247616 -31.84968255981472, -53.914166775065475 -31.85731696900241, -53.918108656975775 -31.85902945540379, -53.916029815604375 -31.864116274486815, -53.925356443627095 -31.87197890308161, -53.93145076147929 -31.875256003675013, -53.93307876467429 -31.893628166347412, -53.93057787246197 -31.897710329891503, -53.930850532652286 -31.9020501013477, -53.931938703850996 -31.905871754886597, -53.9358638205458 -31.910820346794008, -53.93534051445958 -31.91228195107601, -53.93866145852238 -31.91379416562009, -53.94415289280078 -31.91399960991951, -53.94475784747961 -31.915460841389798, -53.942741060764995 -31.91626889126549, -53.95321163798607 -31.92051448961719, -53.95279854077929 -31.924003518937305, -53.95483421719539 -31.925817839302795, -53.95464406548098 -31.931903317354216, -53.95152271673271 -31.933195387311013, -53.95115950560398 -31.936112664037413, -53.9481939412224 -31.938373274543185, -53.94961180869149 -31.942862242135593, -53.947173356534485 -31.945820146664392, -53.94818876714488 -31.949480178283302, -53.945605554214794 -31.95001658668249, -53.94416164479159 -31.952003585227292, -53.94427934308108 -31.95327430990439, -53.9476340745366 -31.95401884227741, -53.945699055517466 -31.95648903206911, -53.95174202194888 -31.958736116067413, -53.95717447783079 -31.957366388135792, -53.95866665044699 -31.95582115352889, -53.960640281196376 -31.9562149766573, -53.96325582291799 -31.951740899780383, -53.966101390672584 -31.950944476742, -53.96837238056519 -31.944542091488405, -53.972393198280976 -31.942115309345596, -53.9710729751273 -31.936391112278592, -53.9677020302994 -31.937939641095205, -53.96679166538409 -31.934445722484703, -53.964479975469466 -31.934289982534406, -53.96376145370969 -31.932775608806086, -53.96480691982701 -31.931068740152085, -53.96188083255607 -31.93112290737841, -53.96316325948159 -31.923930291399014, -53.965083967604386 -31.92270975544191, -53.9690922933817 -31.92343496364299, -53.96964469937479 -31.922084154762114, -53.96735582343078 -31.921066322306096, -53.96963614436049 -31.919157711802708, -53.972424121844405 -31.920011479562888, -53.97595509103568 -31.918302325248497, -53.9782948272433 -31.918974610656193, -53.9822074114985 -31.91691363266348, -53.983641942770205 -31.918371184752697, -53.98833348044718 -31.917457245288894, -53.990404698975794 -31.918344820513596, -53.99230496201108 -31.915681841814695, -53.994587648897 -31.916468356612196, -53.99807366458369 -31.9148379458347, -54.00013011655638 -31.916414361932084, -54.00063021595018 -31.914604384467005, -54.003923735038704 -31.91545024352812, -54.006285653132295 -31.91387374684212, -54.00745572284829 -31.9095349692851, -54.01413432703911 -31.909659756649205, -54.016175524334486 -31.907739511770295, -54.01311279919319 -31.90801943282522, -54.011628222801775 -31.906144667023007, -54.01243152613499 -31.9048829266339, -54.017243918476886 -31.905300815303804, -54.0178040879914 -31.9045630386191, -54.01481932297838 -31.902460346535598, -54.022752240419685 -31.90244113728401, -54.022656322952706 -31.899284736728916, -54.02558732757899 -31.897849362655602, -54.0316778980272 -31.899543438356602, -54.0309558777696 -31.896374571544914, -54.035490494472405 -31.89835381390699, -54.039558956097395 -31.897503986978393, -54.04176582138899 -31.90137846059981, -54.04420724459488 -31.90236424058242, -54.04479401646538 -31.9046483785184, -54.04773075267409 -31.904412832907294, -54.0479791488706 -31.906370618539697, -54.050736761978804 -31.90521880886029, -54.05352938679578 -31.906227715999595, -54.056209671882996 -31.910162155451488, -54.05537163332339 -31.9125262249978, -54.0620091165003 -31.917127910635195, -54.06175781212367 -31.919218477200708, -54.06621528151028 -31.921720615953483, -54.0669208060125 -31.92352931785231, -54.07062056007719 -31.922028473311205, -54.07124900884859 -31.9197564114084, -54.07335415727508 -31.919693888970706, -54.080118950392695 -31.9255922817235, -54.07911748845599 -31.92920203100961, -54.08723006953788 -31.932252115882214, -54.08574932088568 -31.935402309273705, -54.08863599927649 -31.93609202997209, -54.09091031926177 -31.93132876817889, -54.09384189347999 -31.9325792763947, -54.09722739297137 -31.928967611260596, -54.10042875025249 -31.92837893182349, -54.09956031501087 -31.925189844935286, -54.106952720575684 -31.919695299908724, -54.10451733618238 -31.913826408591408, -54.10755181593658 -31.912968038617592, -54.109122484258776 -31.909004051925383, -54.11467663594799 -31.907701425227614, -54.11551440512389 -31.905523643963985, -54.119613826252895 -31.9044124017366, -54.12452649923379 -31.900447736580286, -54.1322040073484 -31.89715550707838, -54.133891749124174 -31.89903857128291, -54.14030376354368 -31.895236741681508, -54.142977116256866 -31.88976684741899, -54.14176733161958 -31.885261736233705, -54.143568154666184 -31.88306104213738, -54.1528414451633 -31.87968638740713, -54.15741715004087 -31.874318490378997, -54.454513557820874 -31.65340934881859, -54.452383913813385 -31.650822274041783, -54.44763380805537 -31.649190425888282, -54.4413246128219 -31.6533627401776, -54.437919638344695 -31.654151868124693, -54.43128347419008 -31.645908938004993, -54.4271780987621 -31.64680656295201, -54.42011264159749 -31.643572496173785, -54.418454052970695 -31.645861450727093, -54.41308467197239 -31.638453025107793, -54.4134563945578 -31.63550364004099, -54.409044785165484 -31.635973289211503, -54.408478712469076 -31.633079225611006, -54.405681954628 -31.63424523009441, -54.4041311425529 -31.6324924200267, -54.40373788212129 -31.628080853838288, -54.399097225816476 -31.625936382711803, -54.395459903215176 -31.6212309535247, -54.39295331083888 -31.62016998195289, -54.391840209088805 -31.6125950349744, -54.38939566247528 -31.609664233496304, -54.381501007171586 -31.604676384752597, -54.38031619449309 -31.60199596177938, -54.381926516767294 -31.60049135295129, -54.375310693922984 -31.593285192929507, -54.36700598440259 -31.592536414585293, -54.357037104107675 -31.5869315798491, -54.35314407719109 -31.586366102270997, -54.34831466421319 -31.586419039214114, -54.34018286756071 -31.589536165694295, -54.33606299321409 -31.589469506259295, -54.3274008093495 -31.583322290359103, -54.3272917036778 -31.581645989561796)))",Aceguá,4858.0,4858.0,0.687,0.703,RS
1,4300059.0,Água Santa,43.0,RS,"MULTIPOLYGON (((-51.98763416356368 -28.134712507213095, -51.98493227086819 -28.136994675730698, -51.98318614585901 -28.141021857842098, -51.97502614920128 -28.13727359707791, -51.9740598564785 -28.137929535066007, -51.973987044284 -28.1417981871117, -51.969257439854275 -28.148671157870112, -51.970632841047085 -28.15159607027009, -51.97242414761488 -28.151528767789816, -51.97281459250759 -28.153989875530392, -51.97460602668068 -28.154891331306086, -51.96776099057088 -28.164501266949305, -51.96452805780329 -28.165452730447605, -51.96166242312528 -28.16905071601309, -51.968033843337196 -28.17490390561841, -51.967048825780374 -28.178197931189402, -51.97563336099348 -28.18485846543868, -51.9692109768249 -28.189626221987105, -51.97626275666829 -28.194701691256476, -51.9675237382983 -28.19815510699392, -51.95982136564679 -28.207066198404195, -51.962208958183496 -28.208104809726706, -51.96278520278059 -28.210003124707605, -51.967202383056076 -28.209370625342416, -51.970584046357864 -28.214954725211104, -51.97228207991559 -28.22284374423791, -51.970087283064295 -28.23119280475991, -51.971657447481704 -28.235398771878717, -51.97127516461048 -28.239876154513, -51.97365955191369 -28.241828294211803, -51.97763298681519 -28.242420195009707, -51.979353465912105 -28.23710834222102, -51.98054589743921 -28.237099791436293, -51.97884050259049 -28.245451705021, -51.96838347370448 -28.261193070734393, -51.97017454484217 -28.266827524617597, -51.970277289816984 -28.27382780976981, -51.968110241203 -28.278168590861082, -51.97188376211097 -28.290398262774886, -51.97930336007618 -28.289568290986995, -51.99420412972738 -28.29085764638382, -52.0274423603388 -28.307708034974585, -52.03931813666538 -28.30635460128102, -52.04844551659048 -28.303775603780405, -52.09081978750178 -28.30780858728379, -52.093238644152876 -28.29768077116711, -52.09604226993848 -28.295462037904805, -52.09780562515308 -28.291706997324503, -52.095122586017794 -28.283211057492693, -52.0956755219177 -28.281126899890907, -52.10110755488 -28.277710628202094, -52.10927748890058 -28.281898499535583, -52.11526742169999 -28.2794852440271, -52.1142809609259 -28.273853602938395, -52.12502567831068 -28.26357446030401, -52.12914906341891 -28.2548538402851, -52.12704506673989 -28.245839544786094, -52.124439660835996 -28.242320958082907, -52.125224179883006 -28.239941233845816, -52.12763101490799 -28.236740284189594, -52.130139215400284 -28.24209138960833, -52.1372388183756 -28.249021449314792, -52.14324113400667 -28.24333522561932, -52.13615705318507 -28.240141160663384, -52.14380174732408 -28.22720022388632, -52.149583139290996 -28.22459846508529, -52.1565030084741 -28.21068889008593, -52.167565358932094 -28.207069433472206, -52.16828092683537 -28.18990511465391, -52.15521609530589 -28.182890143699115, -52.15508337625228 -28.18996699977611, -52.1468081818235 -28.184910960824002, -52.13014732034659 -28.182918242049407, -52.124161514055785 -28.18344799865331, -52.122234311405585 -28.178970756766905, -52.11947053326308 -28.176739900223602, -52.10675959514059 -28.173140555290416, -52.102797202833585 -28.170068316417005, -52.0996140163806 -28.164867070873992, -52.10261102347771 -28.1632478924665, -52.10170768154728 -28.160368601431724, -52.10530662689418 -28.161622673847194, -52.110186856073895 -28.161418540012505, -52.11172793433588 -28.166035846566494, -52.1153506664559 -28.162405262030305, -52.11501986843259 -28.160769761675585, -52.11197731289188 -28.160183925801096, -52.1133431145925 -28.156684647067202, -52.111847935155495 -28.155952319311005, -52.1084914268245 -28.157015585192788, -52.104026702095474 -28.15191221092871, -52.1001533302373 -28.152610001878102, -52.0997621773832 -28.14921730245869, -52.103450371800484 -28.144807633280212, -52.10070703435281 -28.14206433785229, -52.10242716206438 -28.141225775692888, -52.09716562400038 -28.13730641595601, -52.0951668949271 -28.129609248288197, -52.091672903746904 -28.125599675751314, -52.08025925415607 -28.11955889974691, -52.07647142910938 -28.1221353623634, -52.04314980505939 -28.117516355217195, -52.04092325003739 -28.1222979525256, -52.037754622432594 -28.123739246587505, -52.03540459632138 -28.129073734096885, -52.02670304856768 -28.12944403092239, -52.022097040632985 -28.132300320747998, -51.994182120754374 -28.130297335634808, -51.98595352774358 -28.133505259845496, -51.98763416356368 -28.134712507213095)))",Água Santa,3753.0,3753.0,0.75,0.84,RS
2,4300109.0,Agudo,43.0,RS,"MULTIPOLYGON (((-53.28835077989579 -29.4817091505798, -53.28080261089109 -29.47825669945111, -53.2804881931557 -29.476495838913795, -53.29085964942218 -29.463908977484188, -53.29416808771399 -29.452569549009212, -53.291373125898396 -29.448472526467103, -53.286469840378786 -29.449776996405703, -53.28360214246 -29.453008391820205, -53.2795566273548 -29.4541061152464, -53.263186117181995 -29.449358802347213, -53.261626256311175 -29.447544988288612, -53.256131060909 -29.447845488085907, -53.2537078363864 -29.450221684414696, -53.25063089996841 -29.450360472792205, -53.24909004422848 -29.451873692298904, -53.2489553199882 -29.455890133506895, -53.24651972867671 -29.4559846278888, -53.245614161399075 -29.457859544771303, -53.24227495580748 -29.458022812413688, -53.235307119491985 -29.4653200051528, -53.230153717900706 -29.4647273715159, -53.22738363529548 -29.4662124662753, -53.22689560601031 -29.465039570529203, -53.22449499664018 -29.464975989400802, -53.22589981730788 -29.466789327455903, -53.2250749294858 -29.46843091352051, -53.22011964142649 -29.467129970580594, -53.21164286738419 -29.47060645184492, -53.20438714402959 -29.4686886586131, -53.20231246481029 -29.46596354639241, -53.197409544189284 -29.46565712201448, -53.19229912530379 -29.46786077627478, -53.18432749402118 -29.467352081646496, -53.18011608511569 -29.470922073752597, -53.136956171235674 -29.494827749866705, -53.12839671726789 -29.496391240347297, -53.12918079632639 -29.498766228664294, -53.12624114956979 -29.499778067564005, -53.12594114542458 -29.50252754146501, -53.115613778635094 -29.50579528432819, -53.09659061542471 -29.516419657705907, -53.09656306208708 -29.520218243393998, -53.09481749090481 -29.523373666938404, -53.0958756343932 -29.52479176092609, -53.093840322995995 -29.528730028952694, -53.08659097022389 -29.529790005743507, -53.082799345965384 -29.526978202419905, -53.07687968604128 -29.528497868918507, -53.070392763397 -29.5348341352547, -53.06948162966568 -29.537669378724498, -53.051703748949876 -29.540611766933104, -53.03799234934127 -29.547442227690198, -53.034074705468115 -29.550251799451903, -53.032441129787394 -29.553629082321702, -53.02918969215968 -29.55320032602341, -53.02843783406957 -29.554240356748597, -53.03914338679467 -29.55556129199, -53.043470737584705 -29.55428628194919, -53.0489474473257 -29.55576804723059, -53.0536523852483 -29.55947136927112, -53.05817580736031 -29.57009502093129, -53.068823520630794 -29.56455544209201, -53.0728864636514 -29.55946355060619, -53.07533448157347 -29.558750813242902, -53.08306149292151 -29.55806103706512, -53.08789522400889 -29.559178634583912, -53.09324959194428 -29.558167044815697, -53.0992985754367 -29.5591039784965, -53.10134981059811 -29.557962276014287, -53.10569040946017 -29.558970346415105, -53.13652622260908 -29.55907149788879, -53.13667143517629 -29.6082199388482, -53.14524805482358 -29.60817712292431, -53.1450647569866 -29.61264855854513, -53.15052925981719 -29.612560964097888, -53.15069383519488 -29.62654908349031, -53.15392058933669 -29.626439798592, -53.15409543846409 -29.632578798133597, -53.18683365546268 -29.631960808280496, -53.18756150413828 -29.6696622445501, -53.203859171128585 -29.669470659797, -53.2041314915985 -29.6932606278153, -53.213302440989786 -29.70153711610849, -53.20818437114068 -29.71073595964829, -53.20966411860839 -29.71313174141389, -53.20994635037048 -29.719587007956594, -53.220831508038074 -29.730577673818395, -53.21690331539661 -29.739397708845313, -53.21321928657318 -29.740689306520405, -53.209296609652796 -29.745506548757298, -53.20953176338899 -29.750321505811904, -53.207093320442404 -29.75249899439, -53.208973800627376 -29.7588384028284, -53.2068177658726 -29.76123316808812, -53.20291354296579 -29.7618781503589, -53.197778673286585 -29.76487812486869, -53.19017131770329 -29.764250831652802, -53.18538690235129 -29.766943047712797, -53.182843074125515 -29.765044707921003, -53.17600660212039 -29.763475074451307, -53.17225408715838 -29.76739014523209, -53.169307250758386 -29.76849657039399, -53.174873462294784 -29.76939019076101, -53.18048487747129 -29.774396456619005, -53.18818618681931 -29.792818474627687, -53.1890591788432 -29.805125508808096, -53.19378554603571 -29.814788634237498, -53.194201798961785 -29.824416352514714, -53.1976408955847 -29.833999305583113, -53.20175840777239 -29.83733938410461, -53.207891744404996 -29.834674581168084, -53.209416585529084 -29.832747855081305, -53.210186376506584 -29.82656870715709, -53.214103043416195 -29.82769079542422, -53.22595647686536 -29.827370170241597, -53.22798877699929 -29.825454312747908, -53.230116974175694 -29.819115169134328, -53.238090844035 -29.81387066276831, -53.24837065791718 -29.810432141586094, -53.26530916077178 -29.801377504239092, -53.27048420285269 -29.80208724209001, -53.27633586375989 -29.799915600398, -53.277867046408204 -29.798431013958297, -53.276378210624486 -29.793887161147907, -53.269520883420284 -29.78974042939861, -53.2660603305406 -29.78575838141758, -53.266686614857676 -29.783266671720195, -53.27013114881359 -29.782035428609518, -53.28948946025628 -29.786217413725193, -53.291422833624196 -29.78469152264011, -53.29008567065958 -29.77793849177031, -53.28392631953909 -29.772561280102614, -53.28428222769579 -29.765553927655493, -53.28231422502138 -29.7609497944055, -53.275216508084696 -29.758298632903404, -53.26771849191951 -29.74917955963302, -53.258647842605285 -29.748994642855184, -53.254136863729904 -29.747081210292585, -53.255242578060766 -29.736513973058013, -53.25362052433458 -29.73122847334489, -53.25673338839238 -29.728355666899898, -53.264335494068476 -29.730518060012805, -53.266607573528994 -29.72993528165101, -53.2745676016645 -29.72348402135689, -53.276803907105496 -29.723102939411476, -53.280355700428196 -29.7240586725886, -53.283014602837994 -29.732418429165506, -53.28630125083677 -29.7342322708262, -53.290832621143586 -29.73148807780809, -53.2912581621949 -29.7290348378623, -53.28596608071408 -29.716457266901813, -53.28616093589198 -29.69972249396739, -53.28308144031 -29.697414518037696, -53.2819095127707 -29.6930762635304, -53.28243478010748 -29.69098893167879, -53.28802878195287 -29.68600700812229, -53.293565898782795 -29.675338547132316, -53.29672558138398 -29.67229810358619, -53.30196576478838 -29.672074116245888, -53.3036629125314 -29.674796589925702, -53.302752332248495 -29.680399313452885, -53.304353192603585 -29.683473994475204, -53.30709879891327 -29.685363863820886, -53.313450230496784 -29.685912029108483, -53.3183747812263 -29.68371826350761, -53.32524247781818 -29.67703719631742, -53.331269795248595 -29.67373083382111, -53.33702342452648 -29.672715994792394, -53.34956434685321 -29.67326347020811, -53.352550807514696 -29.67215496012862, -53.35463845246369 -29.670399702649107, -53.359632132745986 -29.658496140399887, -53.360020368386785 -29.65411101774241, -53.3509856856576 -29.643995860328193, -53.35124815391068 -29.64187897036001, -53.355119674551865 -29.63980944638131, -53.36052793859328 -29.640153178833696, -53.36211509658349 -29.638209536394704, -53.35975256758261 -29.633426839199203, -53.34849866681108 -29.625562389151593, -53.343814643342185 -29.626078772159012, -53.339410694601774 -29.628291466627896, -53.3353517890682 -29.6331263956392, -53.32952801655088 -29.635091669125703, -53.319476264149394 -29.629820830877094, -53.315848192374496 -29.623165292024705, -53.306906241368694 -29.61652891326459, -53.304591865253705 -29.616311121658814, -53.30074864406589 -29.618449691119284, -53.297280699720005 -29.6237709962803, -53.287067308235876 -29.6161874519959, -53.286562706495 -29.613508161715092, -53.28966563417479 -29.609329062303004, -53.3046141125181 -29.602538594355202, -53.30907058728939 -29.599230337492102, -53.310200918941796 -29.591499626606996, -53.306787026455794 -29.588070021857597, -53.30553840495328 -29.58455334112471, -53.30645716245549 -29.5797029204359, -53.31644204858809 -29.5750735714232, -53.32373613935348 -29.575465448885794, -53.32685356682537 -29.574444744592004, -53.32875827470848 -29.566558075152706, -53.33498283150488 -29.556211304648627, -53.33425683268677 -29.552996090308294, -53.33273364611468 -29.552082712138592, -53.32506724145517 -29.550825215491592, -53.32079064525169 -29.548775439716096, -53.31000820561999 -29.537858267843, -53.31160829038949 -29.52278566032611, -53.30754185915588 -29.516137489584914, -53.296881123121594 -29.5078550141635, -53.29407406731499 -29.499177875499804, -53.29873926686269 -29.495491176857687, -53.29963431789688 -29.492055154767094, -53.29884243536529 -29.490094255311202, -53.28835077989579 -29.4817091505798)))",Agudo,16524.0,16524.0,0.694,0.752,RS
