latitude,longitude,OBJECTID,canteirodivisorio,geometriaaproximada,nome,nomeabrev,nrfaixas,operacional,revestimento,situacaofisica,trafego,geom_Length,st_length(shape),
0,0,790,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014151946009425469,
0,0,791,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0005764363909224561,
0,0,792,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.00014010421648086706,
0,0,793,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0004514124376412706,
0,0,794,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.000162927043857001,
0,0,795,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0017069718311902536,
0,0,796,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016594822921498632,
0,0,797,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016284483160605822,
0,0,798,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016253898480373704,
0,0,799,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001667972406878512,
0,0,800,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012977271610323405,
0,0,801,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013284212764577996,
0,0,802,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012914828118748359,
0,0,803,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013204159627413197,
0,0,804,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016516081433294205,
0,0,805,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012737227553516893,
0,0,806,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013457529248859467,
0,0,807,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016565005843145219,
0,0,808,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.002999687060439276,
0,0,809,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.00164543153374646,
0,0,810,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014290823303319989,
0,0,811,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012936733739513746,
0,0,812,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001651678009244216,
0,0,813,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001724095497971893,
0,0,814,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012676165117706706,
0,0,815,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013715926774853662,
0,0,816,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013074580215813772,
0,0,817,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014803718243108122,
0,0,818,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015191163532604869,
0,0,819,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.00096747732391984,
0,0,820,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012307223547899286,
0,0,821,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015146185598215029,
0,0,822,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013273625371392553,
0,0,823,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0028211124411710265,
0,0,824,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015324951087571483,
0,0,825,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014199961096053714,
0,0,826,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.00132735918291241,
0,0,827,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0017318755730091782,
0,0,828,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013268261364532687,
0,0,829,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001560349561606805,
0,0,830,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001733799264551451,
0,0,831,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001438914927182928,
0,0,832,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0017328996442708116,
0,0,833,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016258657540627719,
0,0,834,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001654382873659686,
0,0,835,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001652141212908742,
0,0,836,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014595942842245983,
0,0,837,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001331447878643698,
0,0,838,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013299595462837718,
0,0,839,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014569802544750054,
0,0,840,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015479587075500855,
0,0,841,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015800449964049228,
0,0,842,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015636817593355575,
0,0,843,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013504356853628445,
0,0,844,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014457320338745767,
0,0,845,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0007316930124033054,
0,0,846,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014389442394827166,
0,0,847,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014539248651385158,
0,0,848,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0017331083290651412,
0,0,849,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0015061438567177475,
0,0,850,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.00152780502821168,
0,0,851,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016592853013511347,
0,0,852,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014292138046279144,
0,0,853,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014218809731845253,
0,0,854,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015384742431486995,
0,0,855,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001436599151255763,
0,0,856,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012863212646692518,
0,0,857,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001282312584926077,
0,0,858,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016567727612066285,
0,0,859,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016494653354384014,
0,0,860,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016533880370451454,
0,0,861,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001608718427152018,
0,0,862,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015915251508267152,
0,0,863,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016003045963432219,
0,0,864,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001364418466099429,
0,0,865,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001430084965717496,
0,0,866,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013482164974218302,
0,0,867,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014425409436372015,
0,0,868,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013562825124282835,
0,0,869,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014364232738502051,
0,0,870,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016967871104726895,
0,0,871,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016641085384334555,
0,0,872,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001406818366340941,
0,0,873,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013397281196572998,
0,0,874,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016962083571585203,
0,0,875,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013664129192156932,
0,0,876,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0017144857045738138,
0,0,877,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001705522123578882,
0,0,878,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014468885343606192,
0,0,879,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0017042720708063599,
0,0,880,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013888695162992944,
0,0,881,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001424460738486493,
0,0,882,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0005080462542851596,
0,0,883,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0005335698981056581,
0,0,884,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0004797370846335822,
0,0,885,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.001666698726089808,
0,0,886,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0015724718848482858,
0,0,887,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.00039912167574733136,
0,0,888,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016506726933559856,
0,0,889,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001627115613332277,
0,0,890,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001617356360541262,
0,0,891,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016440741401943207,
0,0,892,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014504544677744664,
0,0,893,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014673712516308946,
0,0,894,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014588954825603814,
0,0,895,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012808369721355826,
0,0,896,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001280910415060772,
0,0,953,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0008149110697391652,
0,0,897,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012844611658501853,
0,0,898,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0017407572846836349,
0,0,899,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.001652942284668915,
0,0,900,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0014612620901699738,
0,0,901,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.000170613109759139,
0,0,902,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.00025217665391757987,
0,0,903,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016801802763067332,
0,0,904,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014439442610493084,
0,0,905,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0017212970319106268,
0,0,906,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0017481030652954017,
0,0,907,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014714196975665556,
0,0,908,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001661889223991997,
0,0,909,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001420560770978365,
0,0,910,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0005563413441012032,
0,0,911,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0005595758324027973,
0,0,912,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012961779632265798,
0,0,913,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013089055106054416,
0,0,914,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013189571664845002,
0,0,915,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014227353971170207,
0,0,916,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013381962451791706,
0,0,917,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013065036774495009,
0,0,918,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0027349917763188113,
0,0,919,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012246236959626373,
0,0,920,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001542191118594826,
0,0,921,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015761100804224416,
0,0,922,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013671266646630737,
0,0,923,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012634940265860936,
0,0,924,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012988453552603676,
0,0,925,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001521629344049545,
0,0,926,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015405233108156664,
0,0,927,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014097260815189808,
0,0,928,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014034761826806064,
0,0,929,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015522178218670976,
0,0,930,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014930279925062897,
0,0,931,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0007343707589245034,
0,0,932,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0008206827821509933,
0,0,933,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013922567768030324,
0,0,934,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0005586969655758377,
0,0,935,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013206234620605664,
0,0,936,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014072593327191724,
0,0,937,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014216847141318462,
0,0,938,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014181759582674806,
0,0,939,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013789998964439147,
0,0,940,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013290518291722158,
0,0,941,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001728461077454826,
0,0,942,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.00405859196333532,
0,0,943,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0017041745592975205,
0,0,944,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016788464288398314,
0,0,945,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0006123958384568179,
0,0,946,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0017024835038146765,
0,0,947,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0006809875068561538,
0,0,948,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0007325225768722808,
0,0,949,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0006781438602984415,
0,0,950,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0010570557558357897,
0,0,951,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012463362387060504,
0,0,952,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001648569090089491,
0,0,954,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016633046897801633,
0,0,955,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015638883511095206,
0,0,956,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012297979627878734,
0,0,957,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015935367441041169,
0,0,958,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013848324300990643,
0,0,959,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012314279138614691,
0,0,960,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013717964691591917,
0,0,961,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015126057868664379,
0,0,962,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013806943284295481,
0,0,963,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013753960712646835,
0,0,964,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014902153537338756,
0,0,965,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0007100309513389215,
0,0,966,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.00013054302900206003,
0,0,967,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0006189592277209287,
0,0,968,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.00016315606426369335,
0,0,969,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0004325901467106982,
0,0,970,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.00018744532072268507,
0,0,971,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014730378716986097,
0,0,972,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014079514905935796,
0,0,973,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013794550916830625,
0,0,974,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012168601688285281,
0,0,975,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001562327489893418,
0,0,976,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014329233546232461,
0,0,977,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015281454437937692,
0,0,978,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016724544414335244,
0,0,979,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001449285623023794,
0,0,980,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0011845811156999822,
0,0,981,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015681919032420927,
0,0,982,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0012164456991902064,
0,0,983,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001211133893505712,
0,0,984,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0006517552438852733,
0,0,985,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014740192747587741,
0,0,986,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0010232546894283912,
0,0,987,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0004936823101962447,
0,0,988,Não,Não,,,2,Sim,Revestimento primário,Construída,Permanente,null,0.0010215243039868643,
0,0,989,Não,Não,,,2,Sim,Revestimento primário,Construída,Permanente,null,0.0010344796376762608,
0,0,990,Não,Não,,,2,Sim,Revestimento primário,Construída,Permanente,null,0.0007424867942584361,
0,0,991,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013983533853300964,
0,0,992,Não,Não,,,2,Sim,Revestimento primário,Construída,Permanente,null,0.0007188531648930993,
0,0,993,Não,Não,,,2,Sim,Revestimento primário,Construída,Permanente,null,0.001389347989386458,
0,0,994,Não,Não,,,2,Sim,Revestimento primário,Construída,Permanente,null,0.0016754913565845413,
0,0,995,Não,Não,,,2,Sim,Revestimento primário,Construída,Permanente,null,0.0014372760367550906,
0,0,996,Não,Não,,,2,Sim,Revestimento primário,Construída,Permanente,null,0.000871085480847449,
0,0,997,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016856467312859782,
0,0,998,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0008753792103041836,
0,0,999,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0006054293460554643,
0,0,1000,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0006945355365528969,
0,0,1001,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0006268259161583441,
0,0,1002,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001410804466312253,
0,0,1003,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014435127405945981,
0,0,1004,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014240323819493445,
0,0,1005,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0019474531378165752,
0,0,1006,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0011529939221684177,
0,0,1007,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0007026519474271615,
0,0,1008,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0019070004722004552,
0,0,1009,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.002329641267019396,
0,0,1010,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013223899435495057,
0,0,1011,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001406917941742636,
0,0,1012,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0002620084134876635,
0,0,1013,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.000724319095654896,
0,0,1014,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0005198250885887755,
0,0,1015,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0007265362971459341,
0,0,1016,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.000601674783857342,
0,0,1017,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0006804944784219616,
0,0,1018,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.000703256706133126,
0,0,1019,Não,Não,,,2,Sim,Revestimento primário,Construída,Permanente,null,0.0006816243940417566,
0,0,1020,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0007033383231860789,
0,0,1021,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.000615321515157781,
0,0,1022,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0005877021859845256,
0,0,1023,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013903214874264242,
0,0,1024,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015925313955609396,
0,0,1025,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014099497353117867,
0,0,1026,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.00139519778155215,
0,0,1027,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016285354542539677,
0,0,1028,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016110309735979007,
0,0,1029,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0011107378443213347,
0,0,1030,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001051912828997286,
0,0,1031,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014071803315010112,
0,0,1032,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001156703199340227,
0,0,1033,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016139421189774543,
0,0,1034,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015311546386364535,
0,0,1035,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014025988040654268,
0,0,1036,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014323662030064405,
0,0,1037,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015721411229321029,
0,0,1038,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014513662261132585,
0,0,1039,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001406540232389479,
0,0,1040,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014422846843185533,
0,0,1041,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014401155109461678,
0,0,1042,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013421770159320195,
0,0,1043,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0010615225119722546,
0,0,1044,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0001659957241879221,
0,0,1045,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0028530309668815456,
0,0,1046,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0013932914509318041,
0,0,1047,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001498124365495292,
0,0,1048,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0003286890783996662,
0,0,1049,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0005433795362237987,
0,0,1050,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0013367277291456464,
0,0,1051,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014919660640650121,
0,0,1052,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001420559634809604,
0,0,1053,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015485525769466427,
0,0,1054,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001041111250043235,
0,0,1055,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0007215932558990486,
0,0,1056,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014159535422982197,
0,0,1057,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0014273234689790003,
0,0,1058,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016340886007832761,
0,0,1059,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0016569302507607171,
0,0,1060,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0010392390981234724,
0,0,1061,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.001349411431761642,
0,0,1062,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.002968034618806456,
0,0,1063,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.002087461654641863,
0,0,1064,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0015250143062662056,
0,0,1065,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0008134203104907406,
0,0,1066,Não,Não,,,2,Sim,Calçado,Construída,Permanente,null,0.0005943697225317153,
0,0,1067,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0006717178150404322,
0,0,1068,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.000595869511467003,
0,0,1069,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.001023994563070619,
0,0,1070,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0005711066197206392,
0,0,1071,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0007729323816635417,
0,0,1072,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0009294176503402777,
0,0,1073,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0017432101601130004,
0,0,1074,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0007523407122880401,
0,0,1075,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0008233986944487639,
0,0,1076,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0016353038695995973,
0,0,1077,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0015645021173422192,
0,0,1078,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0015551855636066307,
0,0,1079,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0006386800343451321,
0,0,1080,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.001463092278175507,
0,0,1081,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0011721362589881884,
0,0,1082,Não,Não,,,null,Sim,Desconhecido,Construída,Permanente,null,0.0003984011808360576,
